Feature,Mean_Rank,Feature_Count,Appearance_Percentage,Overall_Feature_Importance
3.1629693_dominant,14.0,2,0.18181818181818182,0.012987012987012986
17.980253_overdominant,7.0,1,0.09090909090909091,0.012987012987012986
15.7792749_pager,14.5,2,0.18181818181818182,0.012539184952978056
5.6749445_pager,15.0,2,0.18181818181818182,0.012121212121212121
19.8882270_subadd,23.0,3,0.2727272727272727,0.011857707509881422
3.3633528_recessive,15.5,2,0.18181818181818182,0.011730205278592375
20.3410105_additive,15.5,2,0.18181818181818182,0.011730205278592375
7.5169600_underdominant,16.0,2,0.18181818181818182,0.011363636363636364
17.1783543_pager,8.0,1,0.09090909090909091,0.011363636363636364
14.868251_pager,25.666666666666668,3,0.2727272727272727,0.01062573789846517
18.3295797_pager,17.5,2,0.18181818181818182,0.01038961038961039
1.9786322_pager,17.5,2,0.18181818181818182,0.01038961038961039
1.4560113_pager,18.0,2,0.18181818181818182,0.0101010101010101
8.8050123_underdominant,18.0,2,0.18181818181818182,0.0101010101010101
11.9969281_pager,9.0,1,0.09090909090909091,0.0101010101010101
8.5271566_underdominant,18.5,2,0.18181818181818182,0.00982800982800983
14.4054879_subadd,19.0,2,0.18181818181818182,0.009569377990430622
16.4670784_pager,19.0,2,0.18181818181818182,0.009569377990430622
11.9508818_recessive,28.666666666666668,3,0.2727272727272727,0.009513742071881605
8.8995122_superadd,10.0,1,0.09090909090909091,0.009090909090909092
9.5724567_recessive,20.0,2,0.18181818181818182,0.009090909090909092
13.8192768_underdominant,10.0,1,0.09090909090909091,0.009090909090909092
3.3027620_recessive,10.0,1,0.09090909090909091,0.009090909090909092
4.729458_dominant,20.0,2,0.18181818181818182,0.009090909090909092
4.6485908_recessive,20.0,2,0.18181818181818182,0.009090909090909092
15.1983998_underdominant,20.5,2,0.18181818181818182,0.008869179600886918
5.348426_subadd,32.0,3,0.2727272727272727,0.008522727272727272
9.7889734_superadd,22.5,2,0.18181818181818182,0.00808080808080808
20.1899757_recessive,23.5,2,0.18181818181818182,0.007736943907156673
10.5574980_pager,12.0,1,0.09090909090909091,0.007575757575757576
10.468276_heterosis,13.0,1,0.09090909090909091,0.006993006993006994
1.3503892_recessive,26.0,2,0.18181818181818182,0.006993006993006994
19.9343846_recessive,26.5,2,0.18181818181818182,0.00686106346483705
20.4362674_underdominant,27.0,2,0.18181818181818182,0.006734006734006734
19.957593_subadd,14.0,1,0.09090909090909091,0.006493506493506493
12.1122480_recessive,14.0,1,0.09090909090909091,0.006493506493506493
4.9647667_superadd,28.5,2,0.18181818181818182,0.006379585326953748
10.841249_underdominant,29.5,2,0.18181818181818182,0.0061633281972265025
18.3829677_overdominant,15.0,1,0.09090909090909091,0.006060606060606061
12.207955_underdominant,15.0,1,0.09090909090909091,0.006060606060606061
18.560619_overdominant,31.0,2,0.18181818181818182,0.005865102639296188
16.4476755_subadd,31.0,2,0.18181818181818182,0.005865102639296188
7.5239592_overdominant,32.5,2,0.18181818181818182,0.005594405594405595
8.4158384_pager,17.0,1,0.09090909090909091,0.0053475935828877
15.1306025_heterosis,17.0,1,0.09090909090909091,0.0053475935828877
16.2045430_dominant,35.5,2,0.18181818181818182,0.0051216389244558265
13.5314052_recessive,18.0,1,0.09090909090909091,0.00505050505050505
20.8884799_underdominant,36.0,2,0.18181818181818182,0.00505050505050505
14.3055144_pager,18.0,1,0.09090909090909091,0.00505050505050505
7.6218976_pager,19.0,1,0.09090909090909091,0.004784688995215311
16.5578335_underdominant,19.0,1,0.09090909090909091,0.004784688995215311
6.2541220_subadd,39.5,2,0.18181818181818182,0.004602991944764097
10.7783095_heterosis,20.0,1,0.09090909090909091,0.004545454545454546
5.8618481_recessive,20.0,1,0.09090909090909091,0.004545454545454546
2.6047650_pager,20.0,1,0.09090909090909091,0.004545454545454546
8.1883742_additive,21.0,1,0.09090909090909091,0.004329004329004329
3.3270127_recessive,21.0,1,0.09090909090909091,0.004329004329004329
4.2607267_overdominant,22.0,1,0.09090909090909091,0.004132231404958678
2.6031210_heterosis,22.0,1,0.09090909090909091,0.004132231404958678
17.8570926_overdominant,23.0,1,0.09090909090909091,0.003952569169960474
7.9237366_heterosis,23.0,1,0.09090909090909091,0.003952569169960474
7.1927152_underdominant,23.0,1,0.09090909090909091,0.003952569169960474
3.7585003_underdominant,24.0,1,0.09090909090909091,0.003787878787878788
7.3457410_heterosis,24.0,1,0.09090909090909091,0.003787878787878788
4.3742070_pager,24.0,1,0.09090909090909091,0.003787878787878788
8.3926697_pager,25.0,1,0.09090909090909091,0.0036363636363636364
6.4420069_pager,25.0,1,0.09090909090909091,0.0036363636363636364
19.7050454_heterosis,25.0,1,0.09090909090909091,0.0036363636363636364
13.8160310_pager,25.0,1,0.09090909090909091,0.0036363636363636364
13.2876284_pager,26.0,1,0.09090909090909091,0.003496503496503497
12.9203956_recessive,26.0,1,0.09090909090909091,0.003496503496503497
10.9522849_superadd,27.0,1,0.09090909090909091,0.003367003367003367
6.4024348_recessive,28.0,1,0.09090909090909091,0.0032467532467532465
18.6232993_heterosis,29.0,1,0.09090909090909091,0.003134796238244514
8.7701519_heterosis,30.0,1,0.09090909090909091,0.0030303030303030303
2.8573854_superadd,31.0,1,0.09090909090909091,0.002932551319648094
2.2743654_underdominant,31.0,1,0.09090909090909091,0.002932551319648094
20.8057175_pager,33.0,1,0.09090909090909091,0.0027548209366391185
7.9093696_superadd,35.0,1,0.09090909090909091,0.0025974025974025974
14.2446326_overdominant,35.0,1,0.09090909090909091,0.0025974025974025974
4.5525973_heterosis,36.0,1,0.09090909090909091,0.002525252525252525
3.2368259_underdominant,38.0,1,0.09090909090909091,0.0023923444976076554
15.1629617_additive,39.0,1,0.09090909090909091,0.002331002331002331
14.9214461_underdominant,40.0,1,0.09090909090909091,0.002272727272727273
16.1494206_pager,41.0,1,0.09090909090909091,0.0022172949002217295
18.8365346_overdominant,41.0,1,0.09090909090909091,0.0022172949002217295
18.7937509_heterosis,41.0,1,0.09090909090909091,0.0022172949002217295
18.6231773_pager,42.0,1,0.09090909090909091,0.0021645021645021645
5.3359805_heterosis,42.0,1,0.09090909090909091,0.0021645021645021645
15.2986954_additive,45.0,1,0.09090909090909091,0.00202020202020202
10.3752509_underdominant,51.0,1,0.09090909090909091,0.0017825311942959003
